text,label,category,language,tone,obfuscation,urgency,source_seed_id
紧急通告！您的LHDN税务报告显示有RM<RM_AMOUNT>未缴青。我们已发出最后通牒。请立即登录<URL>查询详情，并在<DATE>前缴付。逾期未付将面临法庭传票及资产冻结。避免不必要的法律行动，请配合！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
法院传票子。您被卷入一宗诈骗案，案件号为MC-<IC_NUM>。若不及时回应，法院将对您缺席审判。详情请资询我们的法律顾问，电话：<PHONE>。请务必在<DATE>前联系，否则您的资产可能被查封。,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Pos Laju通告：您的包裹(<IC_NUM>)被海关扣押，发现内含违禁物。这已涉嫌走私。请立即拨打我们的安全热线03-<PHONE>进行身份验证，以避免被警方逮捕。请在24小时内处理！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Bank Negara Malaysia警告：您的银行账户<BANK_NAME>因涉嫌洗黑前活动已被暂時冻结。请立即联系我们的反欺诈部门，电话：<PHONE>，提供您的<OTP>以解冻。若不合作，您的账户将被永久关闭，并面临刑事调查。,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
PDRM紧急公吿！警方已发出针对您<IC_NUM>的逮捕令，原因涉及巨额洗钱案。请您立即至电我们的调查组<PHONE>，配合调查。拖延将导致立即逮捕和拘留。这是您最后的机会解释！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
AKPK官房通知：您的贷款RM<RM_AMOUNT>已逾期多日。我们已将您的案件转交法庭处理。若不立即偿还，您的所有资产将被查封。请立即联系顾问<PHONE>协商，或访问<URL>提交还款计划。请勿拖延！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
LHDN税务句通知：您的年度报税出现严重错误，涉及RM<RM_AMOUNT>的逃税行为。您将在<DATE>面临法庭传喚，并处以巨额罚款。为避免牢狱之灾，请拨打<PHONE>联络我们，并提供您的<OTP>验证身份。此信息只发一次！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
PDRM紧急调查！您的身分证<IC_NUM>被发现用于开设多个虚假银行账户，涉及重大诈骗案。警方已启动调查，并可能对您发出逮捕令。请立即致电我们专案组<PHONE>，核实您的身份，否则后果自负。,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Bank Negara警視：您的<BANK_NAME>账户出现RM<RM_AMOUNT>的可疑交易。为了保护您的资金安泉，您的账户已被暂时冻结。请立即拨打我们的安全热线<PHONE>，并提供交易详情以及您的<OTP>，以便我们进行审核。24小时内不处理将永久冻结！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
法庭命令！根据法庭MC-<IC_NUM>号判决，您的财产将于<DATE>被强致执行查封。请立即联系法庭执行官<PHONE>以了解详情，并在<URL>查阅案件进度。这是最后通牒，请务必配合！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
紧急通告，您的国际包裹<IC_NUM>在海关检测到非法物品，已违反马来西亚法律。Pos Laju已将此案移郊警方处理。请立即联系海关部门<PHONE>，解释情况，否则将面临刑事指控和罚款RM<RM_AMOUNT>。,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
PDRM重案组警告！您的电话好码涉嫌参与一宗跨国人口贩卖案子。我们已追踪到您的位置。请立即拨打热线<PHONE>配合调查，提供您的<OTP>验证。拒绝合作将面临逮捕和严重指控。立即行动！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
LHDN通告：鉴宇您长期未缴付RM<RM_AMOUNT>的税务，LHDN将强制冻结您在<BANK_NAME>的所有银行账户。请在<DATE>前通过<URL>完成之付，否则将失去所有财产。这是最后的警告！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
AKPK紧急通知：由于您未能绿行债务重组协议，您的案件已被移交破产局。您将在<DATE>面临破产申青。请立即致电<PHONE>，提供您的<IC_NUM>，并访问<URL>查看文件。请尽快处理，以免失去一切！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
PDRM警告！警方在一次突击行动中发现您的<IC_NUM>信息被用于购买和分捎大量假冒伪劣商品。这已构成严重刑事罪。请立即联系警方热线<PHONE>澄清，否则将面临逮捕和巨额罚款RM<RM_AMOUNT>。此案性质恶劣！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Bank Negara紧急通知：有不明白士试图使用您的身分资料在<BANK_NAME>开设新账户，并进行可疑大额交易。您的个人信息安全受到严重威胁！请立即致电<PHONE>，提供<OTP>验证身份，以防止进一步损失。我们会在24小时内采取行动！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
法庭传喚令！您被传唤作为MC-<IC_NUM>案件的关键证人。若无故缺席，将被视为藐视法庭，并面临逮捕。请立即联系法庭书纪官<PHONE>，并在<DATE>前确认出庭。访问<URL>了解您的义务。这是严肃的法律程序！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
LHDN税务警告：您的公司涉嫌巨额商业税务诈骗，涉及RM<RM_AMOUNT>。此案已进入刑事调查阶段，您和您的公司将被列入黑名单。请立即拨打<PHONE>与我们的稽查部們联系，配合调查。如果不合作，我们将立即冻结所有公司资产。,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
PDRM紧急通知！根据我们的情抱，您的手机号码与一个国际诈骗集团有密切联系。您已被列为嫌疑人。请立即联系反诈骗热线<PHONE>，提供您的<IC_NUM>和<OTP>进行呈清，否则警方将对您采取强制措施。别尝试逃避！,scam,Macau_Scam,Chinese (Simplified),Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Hai awak! 👋 Ada parcel dr J&T utk awak ni, tapi alamat x berapa clear la. Sila klik L.i.n.k ni utk kemaskini cepat2: <URL> Nanti lambat, parcel kempunan!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Bossku, kami dr Pos Laju nak bgtau, parcel awak tertahan kat pusat agihan sbb 'redelivery fee' x settle lagi. Kena bayar sikit je, <RM_AMOUNT>, kat sini: <URL> sebelum kena pulang balik!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Pemberitahuan penting dr DHL! 🚨 Parcel anda tak dpt dihantar sbb alamat salah. Sila betulkan info kat <URL> sekarang atau bungkusan akan dikembalikan. Jangan delay tau!,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Salam sejahtera. Kami cuba hantar parcel anda tapi gagal sbb info tak lengkap. Untuk urusan delivery semula, sila W.h.a.t.s.A.p.p kami di <PHONE> ya. Tq!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
"Eh, ada parcel special utk awak ni! 😉 Tapi alamat yg diberi xleh nak cari. Boleh tolong update detail penghantaran di <URL> ni tak? Cepat-cepat tau!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
Perhatian! Bungkusan anda dari luar negara tertahan di kastam. Perlu bayar yuran pemprosesan <RM_AMOUNT> utk lepaskan. Sila klik L i n k ini: <URL> untuk tindakan segera. Jangan biarkan lama-lama.,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
J&T Express: Delivery Failed! Alamat penerima tidak wujud. Sila kemaskini maklumat di portal kami: <URL> sebelum parcel dilupuskan. Segera ya!,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Hai, ada parcel dari Pos Laju nak sampai tapi kena sahkan butiran awak dulu. Sila lawati <URL> untuk pengesahan & bayaran kos redelivery <RM_AMOUNT>. Cepat sebelum terlambat!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Anda ada bungkusan yang belum dituntut! Sila hubungi wakil DHL kami di <PHONE> melalui W.h.a.t.s.A.p.p untuk mengatur semula penghantaran. Ada masa terhad je ni.,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
"Oops, parcel J&T awak tersangkut! Kena bayar caj tambahan <RM_AMOUNT> utk hantar semula. Click je <URL> ni utk settlekan. Mudah je bossku!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Pemberitahuan Pos Laju: Parcel #PL67890MY tak dapat dihantar! Sila klik <URL> untuk kemaskini alamat anda. Kalau tak, parcel akan dikembalikan ke pengirim. Jgn lupa tau!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
"Halo! Ada bungkusan DHL untuk anda, tapi kami perlukan pengesahan alamat. Sila klik pautan ini: <URL> untuk mengesahkan dan elakkan kelewatan. 🙏",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
"Eh, parcel awak ni dah lama menunggu! Tapi alamat yg diberi 'invalid'. Sila kemaskini di <URL> dan masukkan <OTP> yang kami hantar. Jangan share OTP dgn org lain tau!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
J&T: Status parcel anda kini 'tertahan'. Ada isu dengan maklumat penghantaran. Sila layari <URL> utk pengesahan. Hubungi kami di W.h.a.t.s.A.p.p <PHONE> jika ada masalah.,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
"Dear customer, parcel Pos Laju anda memerlukan pembayaran yuran redelivery sebanyak <RM_AMOUNT>. Klik sini: <URL> utk proses pembayaran. Jika tidak, parcel akan dibatalkan.",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Assalamualikum. Kami dr Pos Laju. Ada parcel utk awak ni, tapi alamat macam ada problem. Boleh tolong klik link ni <URL> utk betulkan? Terima kasih!",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,22
DHL Alert: Bungkusan anda telah dihantar ke alamat yg salah. Sila klik pautan ini utk menguruskan penghantaran semula: <URL> Tindakan segera diperlukan!,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Waktu delivery parcel J&T anda dah hampir tamat! Sila buat pembayaran redelivery fee <RM_AMOUNT> dan sahkan alamat di <URL>. Last chance ni!,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
"Hai! Awak ada parcel yg tertahan kat Pos Laju ni. Perlukan <OTP> utk sahkan pengesahan alamat di <URL> . Jangan bagi OTP kat sesiapa tau, kami takkan mintak.",scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
Pemberitahuan dr J&T: Parcel anda akan dilupuskan dlm tempoh 24 jam jika tiada tindakan. Sila klik L.i.n.k ini <URL> utk bayar yuran penyimpanan <RM_AMOUNT> dan arrange semula delivery. Jgn terlepas peluang ni!,scam,Parcel_Scam,Bahasa Melayu,Friendly/Seductive (Romance/Job Recruiter),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,22
紧急通知: 您的银行户口因涉嫌一宗慈善诈骗案已被标记。请立即点击 <URL> 进行身份验证，否则将面临警方逮捕与法律制裁。,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
求助! 三岁幼童急需 <RM_AMOUNT> 手术费保命，刻不容缓！若不立即援助，后果不堪设想。请转发并捐助至 <PHONE>。,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
救命！我遗失了钱包和身份证 <IC_NUM>，身无分文困在异乡。急需 <RM_AMOUNT> 购买车票回家。请转账至 <PHONE>。拜托了，否则我真的会遇到大麻烦！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
重要通告：我们的清真寺学校面临资金断裂，数百名学生或将失学！急需 <RM_AMOUNT> 善款渡过难关。请点击 <URL> 立即捐助，勿让孩子们失去未来！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
恭喜您! <BANK_NAME> 账户已被选中享有政府慈善救济金 <RM_AMOUNT>。请务必在 <DATE> 前点击 <URL> 激活，否则福利将自动作废且或有罚款！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
紧急求援！我区孤儿院因拖欠租金面临被驱逐，几十名孤儿无家可归！我们需要 <RM_AMOUNT> 紧急善款。请立即联系 <PHONE> 伸出援手，否则孩子们将流落街头！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
老父病危，医院急催 <RM_AMOUNT> 医药费，否则无法继续治疗！全家陷入绝境。请转账至 <PHONE> 救我父亲一命！您的冷漠将是致命的打击！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
您于 <DATE> 承诺向 '希望之光慈善基金' 捐赠 <RM_AMOUNT> 善款，现已逾期未付。若不立即通过 <URL> 完成支付，我们将采取法律行动追讨！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
警方通知：您的银行流水显示异常，与一笔可疑慈善捐款有关。请在24小时内访问 <URL> 澄清，否则将视为协助诈骗，后果自负！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
紧急！政府'灾难援助基金'开放申请，您有资格获得 <RM_AMOUNT>。但需在 <DATE> 前通过 <URL> 提交资料验证，逾期将永久丧失资格！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
我年迈父母被骗光所有积蓄，无家可归。急需 <RM_AMOUNT> 作为生活费。求求您帮帮他们，转账至 <PHONE>。您的良知将决定他们的命运！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
您的账户已被慈善机构监管部门锁定，发现一笔待处理的善款捐赠 <RM_AMOUNT>。请立即在 <DATE> 前通过 <URL> 完成交易，否则将面临审计及冻结！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
我们是 '仁爱医疗基金' 委派的催款部门。您曾承诺捐助 <RM_AMOUNT> 给白血病儿童，现已逾期多日。若不立即处理，我们将上报征信并采取强制措施！请联系 <PHONE>。,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
我是游客，不幸遗失了护照和所有钱财。急需 <RM_AMOUNT> 购买回国机票。请转账至 <PHONE>。若无法回家，我将面临被拘留的风险！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
贫困学生家庭面临学费困境，恐被退学。急需 <RM_AMOUNT> 支援，让他们能继续学业！请立即点击 <URL> 捐助。您的帮助能改变一个家庭的命运！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
来自 <Charity_Name> 紧急呼吁：本机构银行账户疑遭攻击，急需您的验证与小额捐助来确保资金安全。请勿延迟，点击 <URL> 进行核实，否则恐损失您的善心！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
本孤儿院面临水电费逾期，若不立即缴清 <RM_AMOUNT>，将断水断电，孩子们生活将受影响！请紧急援助，转账至 <PHONE>。时间紧迫！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
紧急救援！偏远灾区食物短缺，数百灾民饥饿难耐。急需 <RM_AMOUNT> 购买粮食。您的每一分钱都可能挽救一条生命。请转账至 <PHONE>！不容有失！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
我院急需 <RM_AMOUNT> 购买关键医疗设备以救治重症患者。供应商要求立即付款，否则订单取消。请点击 <URL> 捐助，您的善举将直接挽救生命！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
您已预订我慈善晚宴门票，尚欠 <RM_AMOUNT> 未付。请务必在 <DATE> 前通过 <URL> 完成付款，否则将被取消，且您将失去对弱势群体的支持机会！,scam,Charity_Scam,Chinese (Simplified),Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
"Sayang, hadiah cinta I kt kastam skrg. Mtk <RM_AMOUNT> utk lepas. Pls tlg Honey. Rindu u sgtt.",scam,Love_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),Typos (Realistic typing errors),High,4
